count	date	hour
60	20121104	10
116	20121104	11
80	20121104	13
72	20121104	14
49	20121104	15
47	20121104	16
89	20121104	17
758	20121104	18
61	20121104	19
90	20121104	20
99	20121104	21
87	20121104	22
359	20121104	23
1054	20121105	0
159	20121105	1
49	20121105	2
104	20121105	3
59	20121105	4
214	20121105	5
157	20121105	6
421	20121105	7
890	20121105	8
929	20121105	9
1101	20121105	10
1000	20121105	11
1439	20121105	13
1503	20121105	14
2302	20121105	15
1453	20121105	16
754	20121105	17
517	20121105	18
460	20121105	19
317	20121105	20
201	20121105	21
120	20121105	22
149	20121105	23
1854	20121106	0
164	20121106	1
97	20121106	2
66	20121106	3
88	20121106	4
84	20121106	5
254	20121106	6
454	20121106	7
733	20121106	8
920	20121106	9
1177	20121106	10
941	20121106	11
1544	20121106	13
1306	20121106	14
1469	20121106	15
1263	20121106	16
640	20121106	17
449	20121106	18
309	20121106	19
242	20121106	20
238	20121106	21
157	20121106	22
133	20121106	23
1501	20121107	0
680	20121107	1
62	20121107	2
680	20121107	3
86	20121107	4
94	20121107	5
137	20121107	6
377	20121107	7
754	20121107	8
1645	20121107	9
968	20121107	10
1355	20121107	11
1203	20121107	13
1513	20121107	14
1556	20121107	15
1116	20121107	16
707	20121107	17
540	20121107	18
330	20121107	19
752	20121107	20
181	20121107	21
1459	20121107	22
143	20121107	23
1387	20121108	0
99	20121108	1
952	20121108	2
64	20121108	3
84	20121108	4
192	20121108	5
185	20121108	6
390	20121108	7
784	20121108	8
1073	20121108	9
1189	20121108	10
1183	20121108	11
1077	20121108	13
1148	20121108	14
1362	20121108	15
1119	20121108	16
847	20121108	17
577	20121108	18
230	20121108	19
802	20121108	20
192	20121108	21
170	20121108	22
88	20121108	23
1183	20121109	0
63	20121109	1
62	20121109	2
65	20121109	3
65	20121109	4
87	20121109	5
167	20121109	6
495	20121109	7
810	20121109	8
882	20121109	9
1128	20121109	10
1562	20121109	11
1226	20121109	13
1092	20121109	14
2504	20121109	15
983	20121109	16
441	20121109	17
348	20121109	18
129	20121109	19
59	20121109	20
1	20121109	21
7	20121109	22
17	20121109	23
175	20121110	0
9	20121110	1
12	20121110	2
12	20121110	3
9	20121110	4
5	20121110	5
15	20121110	6
26	20121110	7
38	20121110	8
30	20121110	9
128	20121110	10
154	20121110	11
168	20121110	13
81	20121110	14
137	20121110	15
80	20121110	16
91	20121110	17
67	20121110	18
81	20121110	19
38	20121110	20
27	20121110	21
27	20121110	22
68	20121110	23
103	20121111	0
15	20121111	1
14	20121111	2
5	20121111	3
101	20121111	4
97	20121111	5
13	20121111	6
23	20121111	7
8	20121111	8
39	20121111	9
69	20121111	10
124	20121111	11
74	20121111	13
85	20121111	14
99	20121111	15
106	20121111	16
87	20121111	17
129	20121111	18
107	20121111	19
76	20121111	20
108	20121111	21
113	20121111	22
166	20121111	23
1827	20121112	0
106	20121112	1
62	20121112	2
58	20121112	3
110	20121112	4
114	20121112	5
130	20121112	6
341	20121112	7
751	20121112	8
1282	20121112	9
1270	20121112	10
987	20121112	11
2618	20121112	13
1618	20121112	14
1609	20121112	15
1033	20121112	16
602	20121112	17
1007	20121112	18
209	20121112	19
158	20121112	20
167	20121112	21
177	20121112	22
143	20121112	23
1192	20121113	0
114	20121113	1
165	20121113	2
118	20121113	3
135	20121113	4
187	20121113	5
151	20121113	6
386	20121113	7
866	20121113	8
848	20121113	9
1119	20121113	10
1215	20121113	11
1056	20121113	13
1454	20121113	14
1209	20121113	15
1229	20121113	16
792	20121113	17
499	20121113	18
198	20121113	19
811	20121113	20
313	20121113	21
244	20121113	22
214	20121113	23
1718	20121114	0
800	20121114	1
431	20121114	2
503	20121114	3
438	20121114	4
121	20121114	5
169	20121114	6
346	20121114	7
771	20121114	8
1139	20121114	9
1243	20121114	10
1031	20121114	11
2315	20121114	13
1192	20121114	14
1806	20121114	15
1466	20121114	16
956	20121114	17
561	20121114	18
331	20121114	19
201	20121114	20
192	20121114	21
152	20121114	22
254	20121114	23
1448	20121115	0
103	20121115	1
72	20121115	2
164	20121115	3
144	20121115	4
170	20121115	5
177	20121115	6
363	20121115	7
735	20121115	8
917	20121115	9
914	20121115	10
859	20121115	11
1007	20121115	13
1065	20121115	14
1102	20121115	15
966	20121115	16
990	20121115	17
760	20121115	18
261	20121115	19
179	20121115	20
177	20121115	21
157	20121115	22
138	20121115	23
1244	20121116	0
71	20121116	1
219	20121116	2
299	20121116	3
179	20121116	4
148	20121116	5
163	20121116	6
281	20121116	7
611	20121116	8
718	20121116	9
893	20121116	10
836	20121116	11
943	20121116	13
961	20121116	14
1077	20121116	15
781	20121116	16
541	20121116	17
389	20121116	18
409	20121116	19
102	20121116	20
90	20121116	21
106	20121116	22
44	20121116	23
71	20121117	0
68	20121117	1
7	20121117	2
8	20121117	3
18	20121117	4
14	20121117	5
9	20121117	6
15	20121117	7
26	20121117	8
27	20121117	9
15	20121117	10
54	20121117	11
28	20121117	13
39	20121117	14
73	20121117	15
53	20121117	16
42	20121117	17
20	20121117	18
41	20121117	19
51	20121117	20
57	20121117	21
113	20121117	22
97	20121117	23
120	20121118	0
46	20121118	1
28	20121118	2
18	20121118	3
14	20121118	4
19	20121118	5
223	20121118	6
213	20121118	7
50	20121118	8
69	20121118	9
38	20121118	10
42	20121118	11
71	20121118	13
55	20121118	14
131	20121118	15
192	20121118	16
123	20121118	17
113	20121118	18
90	20121118	19
123	20121118	20
79	20121118	21
113	20121118	22
125	20121118	23
797	20121119	0
234	20121119	1
104	20121119	2
227	20121119	3
440	20121119	4
524	20121119	5
100	20121119	6
523	20121119	7
833	20121119	8
699	20121119	9
832	20121119	10
904	20121119	11
1025	20121119	13
933	20121119	14
810	20121119	15
836	20121119	16
560	20121119	17
663	20121119	18
337	20121119	19
300	20121119	20
191	20121119	21
153	20121119	22
214	20121119	23
991	20121120	0
130	20121120	1
163	20121120	2
190	20121120	3
126	20121120	4
65	20121120	5
114	20121120	6
406	20121120	7
708	20121120	8
989	20121120	9
971	20121120	10
1104	20121120	11
1389	20121120	13
1005	20121120	14
1109	20121120	15
777	20121120	16
527	20121120	17
384	20121120	18
279	20121120	19
132	20121120	20
70	20121120	21
59	20121120	22
101	20121120	23
671	20121121	0
100	20121121	1
66	20121121	2
66	20121121	3
46	20121121	4
59	20121121	5
110	20121121	6
207	20121121	7
388	20121121	8
688	20121121	9
644	20121121	10
595	20121121	11
714	20121121	13
679	20121121	14
452	20121121	15
423	20121121	16
268	20121121	17
132	20121121	18
84	20121121	19
62	20121121	20
59	20121121	21
38	20121121	22
41	20121121	23
102	20121122	0
66	20121122	1
72	20121122	2
61	20121122	3
41	20121122	4
50	20121122	5
71	20121122	6
49	20121122	7
41	20121122	8
45	20121122	9
57	20121122	10
45	20121122	11
33	20121122	13
57	20121122	14
80	20121122	15
110	20121122	16
64	20121122	17
28	20121122	18
48	20121122	19
16	20121122	20
20	20121122	21
38	20121122	22
36	20121122	23
167	20121123	0
42	20121123	1
38	20121123	2
42	20121123	3
40	20121123	4
57	20121123	5
32	20121123	6
23	20121123	7
51	20121123	8
120	20121123	9
125	20121123	10
116	20121123	11
137	20121123	13
129	20121123	14
107	20121123	15
67	20121123	16
59	20121123	17
23	20121123	18
12	20121123	19
8	20121123	20
3	20121123	21
10	20121123	22
3	20121123	23
87	20121124	0
11	20121124	1
3	20121124	2
4	20121124	3
3	20121124	4
4	20121124	5
6	20121124	6
6	20121124	7
20	20121124	8
28	20121124	9
83	20121124	10
65	20121124	11
34	20121124	13
88	20121124	14
67	20121124	15
18	20121124	16
7	20121124	17
9	20121124	18
14	20121124	19
23	20121124	20
16	20121124	21
24	20121124	22
44	20121124	23
149	20121125	0
46	20121125	1
29	20121125	2
6	20121125	3
3	20121125	5
12	20121125	6
59	20121125	7
13	20121125	8
26	20121125	9
3	20121125	10
42	20121125	11
78	20121125	13
74	20121125	14
92	20121125	15
67	20121125	16
81	20121125	17
70	20121125	18
99	20121125	19
131	20121125	20
97	20121125	21
90	20121125	22
42	20121125	23
1131	20121126	0
115	20121126	1
47	20121126	2
68	20121126	3
53	20121126	4
88	20121126	5
160	20121126	6
256	20121126	7
591	20121126	8
679	20121126	9
1832	20121126	10
907	20121126	11
1132	20121126	13
1089	20121126	14
1279	20121126	15
1100	20121126	16
716	20121126	17
482	20121126	18
336	20121126	19
223	20121126	20
164	20121126	21
147	20121126	22
141	20121126	23
1262	20121127	0
66	20121127	1
77	20121127	2
62	20121127	3
120	20121127	4
78	20121127	5
121	20121127	6
673	20121127	7
670	20121127	8
946	20121127	9
1129	20121127	10
1361	20121127	11
989	20121127	13
1092	20121127	14
1161	20121127	15
1052	20121127	16
893	20121127	17
545	20121127	18
330	20121127	19
429	20121127	20
392	20121127	21
142	20121127	22
118	20121127	23
1147	20121128	0
117	20121128	1
65	20121128	2
90	20121128	3
163	20121128	4
159	20121128	5
223	20121128	6
399	20121128	7
758	20121128	8
1003	20121128	9
1379	20121128	10
1443	20121128	11
1087	20121128	13
905	20121128	14
1222	20121128	15
1088	20121128	16
781	20121128	17
645	20121128	18
432	20121128	19
213	20121128	20
180	20121128	21
151	20121128	22
176	20121128	23
1222	20121129	0
171	20121129	1
100	20121129	2
218	20121129	3
203	20121129	4
112	20121129	5
179	20121129	6
406	20121129	7
894	20121129	8
1000	20121129	9
1489	20121129	10
1216	20121129	11
1998	20121129	13
1363	20121129	14
1319	20121129	15
1003	20121129	16
825	20121129	17
610	20121129	18
375	20121129	19
340	20121129	20
276	20121129	21
281	20121129	22
1400	20121129	23
142	20121201	0
37	20121201	1
27	20121201	2
6	20121201	3
8	20121201	4
31	20121201	5
21	20121201	6
21	20121201	7
75	20121201	8
174	20121201	9
124	20121201	10
225	20121201	11
315	20121201	13
160	20121201	14
117	20121201	15
141	20121201	16
122	20121201	17
90	20121201	18
45	20121201	19
37	20121201	20
44	20121201	21
22	20121201	22
11	20121201	23
139	20121202	0
36	20121202	1
1	20121202	2
21	20121202	3
12	20121202	4
18	20121202	5
27	20121202	6
32	20121202	7
33	20121202	8
60	20121202	9
57	20121202	10
76	20121202	11
90	20121202	13
80	20121202	14
94	20121202	15
68	20121202	16
123	20121202	17
178	20121202	18
123	20121202	19
103	20121202	20
90	20121202	21
80	20121202	22
125	20121202	23
1020	20121203	0
116	20121203	1
56	20121203	2
62	20121203	3
95	20121203	4
108	20121203	5
148	20121203	6
355	20121203	7
673	20121203	8
864	20121203	9
1057	20121203	10
1059	20121203	11
1237	20121203	13
1418	20121203	14
1037	20121203	15
1113	20121203	16
939	20121203	17
911	20121203	18
380	20121203	19
796	20121203	20
862	20121203	21
720	20121203	22
105	20121203	23
970	20121204	0
140	20121204	1
111	20121204	2
275	20121204	3
85	20121204	4
53	20121204	5
137	20121204	6
305	20121204	7
605	20121204	8
786	20121204	9
764	20121204	10
953	20121204	11
1219	20121204	13
1301	20121204	14
1329	20121204	15
1120	20121204	16
1212	20121204	17
967	20121204	18
402	20121204	19
301	20121204	20
345	20121204	21
180	20121204	22
187	20121204	23
1156	20121205	0
95	20121205	1
47	20121205	2
112	20121205	3
316	20121205	4
82	20121205	5
113	20121205	6
417	20121205	7
843	20121205	8
1170	20121205	9
1149	20121205	10
1263	20121205	11
947	20121205	13
1081	20121205	14
1053	20121205	15
951	20121205	16
585	20121205	17
788	20121205	18
301	20121205	19
227	20121205	20
158	20121205	21
888	20121205	22
81	20121205	23
1619	20121206	0
110	20121206	1
71	20121206	2
97	20121206	3
100	20121206	4
131	20121206	5
180	20121206	6
348	20121206	7
704	20121206	8
1043	20121206	9
1563	20121206	10
998	20121206	11
1384	20121206	13
1765	20121206	14
1319	20121206	15
810	20121206	16
585	20121206	17
728	20121206	18
422	20121206	19
168	20121206	20
228	20121206	21
131	20121206	22
155	20121206	23
1009	20121207	0
74	20121207	1
86	20121207	2
106	20121207	3
120	20121207	4
150	20121207	5
145	20121207	6
469	20121207	7
667	20121207	8
1564	20121207	9
1377	20121207	10
2244	20121207	11
1838	20121207	13
1010	20121207	14
1066	20121207	15
907	20121207	16
1002	20121207	17
284	20121207	18
287	20121207	19
106	20121207	20
84	20121208	0
17	20121208	1
5	20121208	2
10	20121208	3
7	20121208	4
28	20121208	5
21	20121208	6
15	20121208	7
47	20121208	8
44	20121208	9
20	20121208	10
20	20121208	11
45	20121208	13
47	20121208	14
24	20121208	15
21	20121208	16
40	20121208	17
22	20121208	18
18	20121208	19
7	20121208	20
2	20121208	21
20	20121208	22
59	20121208	23
93	20121209	0
29	20121209	1
6	20121209	2
3	20121209	3
26	20121209	4
7	20121209	5
11	20121209	6
33	20121209	7
65	20121209	8
53	20121209	9
55	20121209	10
56	20121209	11
94	20121209	13
68	20121209	14
60	20121209	15
65	20121209	16
100	20121209	17
49	20121209	18
88	20121209	19
121	20121209	20
218	20121209	21
59	20121209	22
41	20121209	23
1218	20121210	0
69	20121210	1
53	20121210	2
123	20121210	3
91	20121210	4
71	20121210	5
102	20121210	6
262	20121210	7
443	20121210	8
710	20121210	9
1022	20121210	10
779	20121210	11
1039	20121210	13
998	20121210	14
1007	20121210	15
1025	20121210	16
601	20121210	17
373	20121210	18
382	20121210	19
300	20121210	20
212	20121210	21
180	20121210	22
111	20121210	23
1029	20121211	0
121	20121211	1
76	20121211	2
61	20121211	3
104	20121211	4
126	20121211	5
248	20121211	6
555	20121211	7
658	20121211	8
938	20121211	9
805	20121211	10
710	20121211	11
1146	20121211	13
1191	20121211	14
1971	20121211	15
2040	20121211	16
527	20121211	17
461	20121211	18
373	20121211	19
299	20121211	20
199	20121211	21
228	20121211	22
177	20121211	23
820	20121212	0
77	20121212	1
63	20121212	2
146	20121212	3
79	20121212	4
95	20121212	5
146	20121212	6
292	20121212	7
576	20121212	8
948	20121212	9
1697	20121212	10
876	20121212	11
835	20121212	13
826	20121212	14
781	20121212	15
756	20121212	16
780	20121212	17
301	20121212	18
244	20121212	19
154	20121212	20
155	20121212	21
73	20121212	22
98	20121212	23
1139	20121213	0
111	20121213	1
133	20121213	2
88	20121213	3
105	20121213	4
113	20121213	5
121	20121213	6
222	20121213	7
547	20121213	8
825	20121213	9
944	20121213	10
913	20121213	11
942	20121213	13
937	20121213	14
1037	20121213	15
924	20121213	16
660	20121213	17
458	20121213	18
302	20121213	19
186	20121213	20
110	20121213	21
170	20121213	22
180	20121213	23
1630	20121214	0
109	20121214	1
119	20121214	2
137	20121214	3
74	20121214	4
82	20121214	5
137	20121214	6
201	20121214	7
628	20121214	8
1150	20121214	9
898	20121214	10
855	20121214	11
791	20121214	13
826	20121214	14
715	20121214	15
541	20121214	16
461	20121214	17
308	20121214	18
196	20121214	19
61	20121214	20
40	20121214	21
35	20121214	22
15	20121214	23
72	20121215	0
18	20121215	1
13	20121215	2
10	20121215	3
2	20121215	4
3	20121215	6
34	20121215	7
44	20121215	8
14	20121215	9
39	20121215	10
41	20121215	11
29	20121215	13
27	20121215	14
44	20121215	15
48	20121215	16
24	20121215	17
19	20121215	18
5	20121215	19
15	20121215	20
13	20121215	21
15	20121215	22
11	20121215	23
36	20121216	0
8	20121216	1
10	20121216	2
1	20121216	5
6	20121216	6
14	20121216	7
3	20121216	8
10	20121216	9
19	20121216	10
18	20121216	11
34	20121216	13
24	20121216	14
33	20121216	15
42	20121216	16
72	20121216	17
113	20121216	18
45	20121216	19
40	20121216	20
58	20121216	21
57	20121216	22
27	20121216	23
2036	20121217	0
73	20121217	1
51	20121217	2
72	20121217	3
124	20121217	4
116	20121217	5
88	20121217	6
214	20121217	7
438	20121217	8
684	20121217	9
790	20121217	10
676	20121217	11
1344	20121217	13
1060	20121217	14
1656	20121217	15
1097	20121217	16
1370	20121217	17
1679	20121217	18
2205	20121217	19
150	20121217	20
184	20121217	21
84	20121217	22
65	20121217	23
855	20121218	0
63	20121218	1
47	20121218	2
54	20121218	3
32	20121218	4
61	20121218	5
106	20121218	6
291	20121218	7
438	20121218	8
598	20121218	9
701	20121218	10
667	20121218	11
1754	20121218	13
1901	20121218	14
798	20121218	15
703	20121218	16
558	20121218	17
308	20121218	18
279	20121218	19
213	20121218	20
85	20121218	21
67	20121218	22
42	20121218	23
862	20121219	0
22	20121219	1
48	20121219	2
51	20121219	3
79	20121219	4
84	20121219	5
92	20121219	6
214	20121219	7
576	20121219	8
711	20121219	9
813	20121219	10
822	20121219	11
698	20121219	13
958	20121219	14
1085	20121219	15
727	20121219	16
524	20121219	17
441	20121219	18
251	20121219	19
111	20121219	20
88	20121219	21
51	20121219	22
57	20121219	23
966	20121220	0
60	20121220	1
92	20121220	2
38	20121220	3
72	20121220	4
31	20121220	5
98	20121220	6
393	20121220	7
415	20121220	8
762	20121220	9
940	20121220	10
696	20121220	11
1082	20121220	13
785	20121220	14
911	20121220	15
948	20121220	16
389	20121220	17
307	20121220	18
244	20121220	19
180	20121220	20
127	20121220	21
62	20121220	22
129	20121220	23
330	20121226	0
30	20121226	1
36	20121226	2
20	20121226	3
7	20121226	4
25	20121226	5
28	20121226	6
25	20121226	7
129	20121226	8
278	20121226	9
289	20121226	10
217	20121226	11
413	20121226	13
302	20121226	14
285	20121226	15
311	20121226	16
95	20121226	17
141	20121226	18
81	20121226	19
137	20121226	20
129	20121226	21
46	20121226	22
54	20121226	23
625	20121227	0
49	20121227	1
3	20121227	2
1	20121227	3
4	20121227	4
11	20121227	5
35	20121227	6
126	20121227	7
237	20121227	8
427	20121227	9
491	20121227	10
642	20121227	11
572	20121227	13
571	20121227	14
447	20121227	15
298	20121227	16
344	20121227	17
155	20121227	18
172	20121227	19
45	20121227	20
31	20121227	21
30	20121227	22
20	20121227	23
673	20121228	0
37	20121228	1
7	20121228	2
13	20121228	3
45	20121228	4
15	20121228	5
29	20121228	6
91	20121228	7
168	20121228	8
502	20121228	9
569	20121228	10
625	20121228	11
436	20121228	13
398	20121228	14
353	20121228	15
338	20121228	16
170	20121228	17
202	20121228	18
107	20121228	19
28	20121228	20
124	20121228	21
72	20121228	22
52	20121228	23
67	20121229	0
74	20121229	1
53	20121229	2
35	20121229	3
12	20121229	4
2	20121229	5
4	20121229	7
20	20121229	8
5	20121229	9
18	20121229	10
18	20121229	11
75	20121229	13
77	20121229	14
29	20121229	15
54	20121229	16
34	20121229	17
35	20121229	18
21	20121229	19
11	20121229	20
10	20121229	21
10	20121229	22
13	20121229	23
18	20121230	0
1	20121230	1
4	20121230	2
5	20121230	3
1	20121230	4
1	20121230	5
4	20121230	6
4	20121230	7
6	20121230	8
26	20121230	9
6	20121230	10
13	20121230	11
5	20121230	14
8	20121230	15
24	20121230	16
75	20121230	17
118	20121230	18
104	20121230	19
160	20121230	20
38	20121230	21
33	20121230	22
37	20121230	23
63	20130101	0
14	20130101	1
13	20130101	2
9	20130101	3
3	20130101	4
12	20130101	5
9	20130101	6
2	20130101	7
9	20130101	8
4	20130101	9
44	20130101	10
32	20130101	11
41	20130101	13
3	20130101	14
9	20130101	15
23	20130101	16
20	20130101	17
35	20130101	18
27	20130101	19
14	20130101	20
5	20130101	21
12	20130101	22
25	20130101	23
751	20130102	0
23	20130102	1
8	20130102	2
42	20130102	3
34	20130102	4
41	20130102	5
27	20130102	6
162	20130102	7
314	20130102	8
611	20130102	9
691	20130102	10
707	20130102	11
1047	20130102	13
939	20130102	14
873	20130102	15
654	20130102	16
526	20130102	17
288	20130102	18
197	20130102	19
258	20130102	20
67	20130102	21
94	20130102	22
27	20130102	23
174	20130103	0
24	20130103	1
8	20130103	4
2	20130103	7
22	20130103	8
40	20130103	9
86	20130103	10
58	20130103	11
104	20130103	13
48	20130103	14
100	20130103	15
112	20130103	16
104	20130103	17
82	20130103	18
36	20130103	19
8	20130103	20
16	20130103	21
22	20130103	22
12	20130103	23
37	20130104	0
1	20130104	1
6	20130104	2
24	20130104	3
1	20130104	4
12	20130104	5
14	20130104	7
41	20130104	8
48	20130104	9
49	20130104	10
50	20130104	11
48	20130104	13
132	20130104	14
70	20130104	15
91	20130104	16
31	20130104	17
40	20130104	18
27	20130104	19
1	20130104	20
14	20130105	0
5	20130105	7
5	20130105	8
16	20130105	10
30	20130105	11
4	20130105	13
6	20130105	14
2	20130105	15
11	20130105	16
4	20130105	17
1	20130105	18
1	20130105	20
8	20130105	22
4	20130105	23
192	20130106	0
21	20130106	1
10	20130106	2
14	20130106	3
21	20130106	4
85	20130106	5
78	20130106	6
93	20130106	7
90	20130106	8
76	20130106	9
51	20130106	10
76	20130106	11
92	20130106	13
49	20130106	14
37	20130106	15
106	20130106	16
192	20130106	17
100	20130106	18
117	20130106	19
103	20130106	20
88	20130106	21
87	20130106	22
27	20130106	23
948	20130107	0
52	20130107	1
40	20130107	2
81	20130107	3
121	20130107	4
91	20130107	5
55	20130107	6
253	20130107	7
530	20130107	8
668	20130107	9
1339	20130107	10
900	20130107	11
1034	20130107	13
1074	20130107	14
2097	20130107	15
712	20130107	16
1381	20130107	17
1183	20130107	18
270	20130107	19
204	20130107	20
159	20130107	21
57	20130107	22
84	20130107	23
982	20130108	0
50	20130108	1
75	20130108	2
71	20130108	3
43	20130108	4
62	20130108	5
96	20130108	6
321	20130108	7
1064	20130108	8
790	20130108	9
1081	20130108	10
852	20130108	11
927	20130108	13
1161	20130108	14
1150	20130108	15
2292	20130108	16
707	20130108	17
483	20130108	18
319	20130108	19
253	20130108	20
221	20130108	21
90	20130108	22
63	20130108	23
1036	20130109	0
49	20130109	1
77	20130109	2
133	20130109	3
84	20130109	4
113	20130109	5
175	20130109	6
404	20130109	7
945	20130109	8
773	20130109	9
1256	20130109	10
990	20130109	11
2320	20130109	13
1152	20130109	14
859	20130109	15
888	20130109	16
871	20130109	17
383	20130109	18
239	20130109	19
268	20130109	20
92	20130109	21
84	20130109	22
33	20130109	23
1831	20130110	0
24	20130110	1
72	20130110	2
96	20130110	3
113	20130110	4
82	20130110	5
214	20130110	6
445	20130110	7
593	20130110	8
743	20130110	9
795	20130110	10
1357	20130110	11
1496	20130110	13
1227	20130110	14
2252	20130110	15
806	20130110	16
704	20130110	17
364	20130110	18
329	20130110	19
272	20130110	20
224	20130110	21
624	20130110	22
85	20130110	23
1031	20130111	0
99	20130111	1
83	20130111	2
83	20130111	3
123	20130111	4
73	20130111	5
138	20130111	6
400	20130111	7
655	20130111	8
761	20130111	9
719	20130111	10
1002	20130111	11
817	20130111	13
787	20130111	14
801	20130111	15
660	20130111	16
1257	20130111	17
334	20130111	18
132	20130111	19
35	20130111	20
30	20130111	21
11	20130111	22
15	20130111	23
185	20130112	0
7	20130112	1
3	20130112	2
12	20130112	3
3	20130112	4
27	20130112	5
22	20130112	6
61	20130112	7
59	20130112	8
55	20130112	9
51	20130112	10
40	20130112	11
53	20130112	13
79	20130112	14
146	20130112	15
136	20130112	16
211	20130112	17
27	20130112	18
71	20130112	19
98	20130112	20
107	20130112	21
70	20130112	22
32	20130112	23
113	20130113	0
33	20130113	1
17	20130113	2
27	20130113	3
14	20130113	4
17	20130113	5
23	20130113	6
21	20130113	7
58	20130113	8
52	20130113	9
74	20130113	10
58	20130113	11
79	20130113	13
71	20130113	14
93	20130113	15
75	20130113	16
79	20130113	17
115	20130113	18
87	20130113	19
55	20130113	20
107	20130113	21
23	20130113	22
51	20130113	23
2242	20130114	0
44	20130114	1
114	20130114	2
187	20130114	3
144	20130114	4
127	20130114	5
108	20130114	6
338	20130114	7
571	20130114	8
691	20130114	9
927	20130114	10
1576	20130114	11
837	20130114	13
784	20130114	14
1087	20130114	15
777	20130114	16
1110	20130114	17
347	20130114	18
242	20130114	19
199	20130114	20
142	20130114	21
58	20130114	22
93	20130114	23
1640	20130115	0
123	20130115	1
105	20130115	2
89	20130115	3
144	20130115	4
88	20130115	5
156	20130115	6
318	20130115	7
539	20130115	8
925	20130115	9
961	20130115	10
1030	20130115	11
1566	20130115	13
1114	20130115	14
1727	20130115	15
783	20130115	16
652	20130115	17
1205	20130115	18
319	20130115	19
217	20130115	20
150	20130115	21
249	20130115	22
152	20130115	23
1104	20130116	0
54	20130116	1
50	20130116	2
79	20130116	3
54	20130116	4
48	20130116	5
108	20130116	6
267	20130116	7
755	20130116	8
751	20130116	9
972	20130116	10
1596	20130116	11
1106	20130116	13
1442	20130116	14
967	20130116	15
788	20130116	16
1970	20130116	17
1207	20130116	18
315	20130116	19
190	20130116	20
286	20130116	21
168	20130116	22
127	20130116	23
1229	20130117	0
120	20130117	1
88	20130117	2
97	20130117	3
111	20130117	4
63	20130117	5
67	20130117	6
290	20130117	7
640	20130117	8
784	20130117	9
943	20130117	10
1049	20130117	11
1122	20130117	13
821	20130117	14
996	20130117	15
676	20130117	16
893	20130117	17
666	20130117	18
318	20130117	19
212	20130117	20
137	20130117	21
155	20130117	22
180	20130117	23
931	20130118	0
111	20130118	1
81	20130118	2
73	20130118	3
113	20130118	4
109	20130118	5
87	20130118	6
355	20130118	7
561	20130118	8
880	20130118	9
707	20130118	10
1492	20130118	11
996	20130118	13
1093	20130118	14
854	20130118	15
602	20130118	16
688	20130118	17
273	20130118	18
202	20130118	19
76	20130118	20
71	20130118	21
51	20130118	22
3	20130118	23
393	20130119	0
14	20130119	1
9	20130119	2
2	20130119	3
15	20130119	4
48	20130119	5
39	20130119	6
27	20130119	7
63	20130119	8
238	20130119	9
209	20130119	10
50	20130119	11
45	20130119	13
46	20130119	14
54	20130119	15
101	20130119	16
23	20130119	17
50	20130119	18
99	20130119	19
54	20130119	20
42	20130119	21
41	20130119	22
275	20130119	23
164	20130120	0
68	20130120	1
25	20130120	2
9	20130120	3
3	20130120	4
2	20130120	5
3	20130120	6
20	20130120	7
32	20130120	8
132	20130120	9
97	20130120	10
60	20130120	11
70	20130120	13
16	20130120	14
166	20130120	15
170	20130120	16
43	20130120	17
52	20130120	18
85	20130120	19
88	20130120	20
49	20130120	21
51	20130120	22
52	20130120	23
894	20130121	0
99	20130121	1
40	20130121	2
118	20130121	3
94	20130121	4
62	20130121	5
60	20130121	6
234	20130121	7
433	20130121	8
638	20130121	9
858	20130121	10
555	20130121	11
927	20130121	13
847	20130121	14
898	20130121	15
1204	20130121	16
535	20130121	17
266	20130121	18
238	20130121	19
177	20130121	20
72	20130121	21
64	20130121	22
77	20130121	23
1150	20130122	0
117	20130122	1
92	20130122	2
28	20130122	3
154	20130122	4
128	20130122	5
179	20130122	6
488	20130122	7
828	20130122	8
1394	20130122	9
1142	20130122	10
941	20130122	11
1212	20130122	13
1235	20130122	14
1226	20130122	15
1835	20130122	16
1463	20130122	17
1107	20130122	18
277	20130122	19
188	20130122	20
92	20130122	21
64	20130122	22
60	20130122	23
975	20130123	0
82	20130123	1
117	20130123	2
179	20130123	3
127	20130123	4
143	20130123	5
154	20130123	6
326	20130123	7
602	20130123	8
838	20130123	9
928	20130123	10
704	20130123	11
1123	20130123	13
943	20130123	14
1005	20130123	15
833	20130123	16
389	20130123	17
411	20130123	18
355	20130123	19
217	20130123	20
102	20130123	21
117	20130123	22
80	20130123	23
861	20130124	0
45	20130124	1
90	20130124	2
131	20130124	3
135	20130124	4
144	20130124	5
193	20130124	6
376	20130124	7
784	20130124	8
639	20130124	9
1011	20130124	10
896	20130124	11
998	20130124	13
816	20130124	14
1053	20130124	15
2045	20130124	16
546	20130124	17
426	20130124	18
313	20130124	19
244	20130124	20
119	20130124	21
148	20130124	22
49	20130124	23
1268	20130125	0
41	20130125	1
55	20130125	2
75	20130125	3
95	20130125	4
164	20130125	5
261	20130125	6
368	20130125	7
769	20130125	8
1083	20130125	9
1102	20130125	10
692	20130125	11
1996	20130125	13
934	20130125	14
1129	20130125	15
696	20130125	16
551	20130125	17
332	20130125	18
173	20130125	19
58	20130125	20
7	20130125	21
137	20130125	22
106	20130125	23
86	20130126	0
6	20130126	1
3	20130126	2
3	20130126	4
17	20130126	5
54	20130126	6
110	20130126	7
71	20130126	8
23	20130126	9
